row,neutral,disapproval,approval,realization,annoyance,confusion,disappointment,optimism,anger,admiration,disgust,amusement,sadness,surprise,curiosity,caring,joy,fear,excitement,embarrassment,desire,relief,love,gratitude,nervousness,grief,remorse,pride
27,0.4187820553779602,0.004228916019201279,0.10871046036481857,0.017260044813156128,0.01125546544790268,0.0664927065372467,0.006125695072114468,0.01681429333984852,0.0025677166413515806,0.004394914489239454,0.0011688565136864781,0.003968068864196539,0.0021674290765076876,0.014889009296894073,0.5991979241371155,0.0029939203523099422,0.0027373649645596743,0.001977076753973961,0.018064700067043304,0.0014052351471036673,0.005598158575594425,0.0008443727856501937,0.0024616883601993322,0.00020178341947030276,0.0017723459750413895,0.0004885204834863544,0.0007554063922725618,0.0002731012646108866
28,0.3249448239803314,0.0017308259848505259,0.014258001931011677,0.009646102786064148,0.0034374829847365618,0.22705669701099396,0.001554684597067535,0.005160783417522907,0.0010983600514009595,0.003375082043930888,0.0006959005841054022,0.0015164613723754883,0.0013039152836427093,0.017212841659784317,0.569791853427887,0.0018513421528041363,0.0029833009466528893,0.0021115627605468035,0.00864438246935606,0.0006277645588852465,0.001724273432046175,0.0003746682486962527,0.003560842014849186,0.001393376849591732,0.0011882857652381063,0.00039345648838207126,0.0005317648174241185,0.00011973573418799788
29,0.03194815665483475,0.010408756323158741,0.027035698294639587,0.008788030594587326,0.030347835272550583,0.0540824756026268,0.0038663079030811787,0.022845787927508354,0.010408692061901093,0.007672279607504606,0.001997161190956831,0.883358359336853,0.004085403401404619,0.004682560451328754,0.42631635069847107,0.013401017524302006,0.14879365265369415,0.001699045766144991,0.013049617409706116,0.00225275382399559,0.004775528330355883,0.002864696318283677,0.004900020081549883,0.0019384687766432762,0.003428929252550006,0.0008637477294541895,0.0022056123707443476,0.0004881243803538382
30,0.9229312539100647,0.059675153344869614,0.022203460335731506,0.014335750602185726,0.011019518598914146,0.00682155042886734,0.005730996374040842,0.0018093247199431062,0.002128767315298319,0.0012868634657934308,0.001454226323403418,0.001796985394321382,0.0016505112871527672,0.0014326320961117744,0.0016713953809812665,0.0007373818079940975,0.0009101111791096628,0.000887146161403507,0.0008823456591926515,0.0007723788730800152,0.0004340572631917894,0.00034231122117489576,0.0005559500423260033,0.00044206398888491094,0.00031846403726376593,0.00029403759981505573,0.00024331752501893789,0.00018018977425526828
31,0.5221309065818787,0.004784667864441872,0.005805492401123047,0.004720902536064386,0.013858205638825893,0.2786989212036133,0.0021955997217446566,0.0019132967572659254,0.003258098615333438,0.0013081321958452463,0.0016967939445748925,0.0022886840160936117,0.0009078411385416985,0.0063422503881156445,0.48658427596092224,0.0008688353700563312,0.0006667864508926868,0.0008661563042551279,0.001343216747045517,0.0009372953791171312,0.0009735284838825464,0.00011740690388251096,0.0011241843458265066,0.0005170402582734823,0.00039343457319773734,0.00025043138884939253,0.00032098148949444294,5.1298236940056086e-05
32,0.8792641162872314,0.005079624708741903,0.024645717814564705,0.01488906517624855,0.006190956570208073,0.06977236270904541,0.0025668421294540167,0.007019870914518833,0.0009826354216784239,0.0014995407545939088,0.0010297538246959448,0.0011780193308368325,0.0014713541604578495,0.00140468985773623,0.03734136000275612,0.001449464587494731,0.0006588691612705588,0.000938134326133877,0.0007663866272196174,0.00042182672768831253,0.001563904108479619,0.00024369895982090384,0.0007440810441039503,0.0003777734818868339,0.00043068165541626513,0.0002897508966270834,0.00034487771335989237,0.0001320989103987813
33,0.1428995132446289,0.010342784225940704,0.012992503121495247,0.16850300133228302,0.07563869655132294,0.004995584022253752,0.16981497406959534,0.005876556504517794,0.00845872238278389,0.00045820281957276165,0.007212403230369091,0.008249093778431416,0.09570629894733429,0.0038021455984562635,0.0008595777326263487,0.002267024479806423,0.011774713173508644,0.006786932237446308,0.002126024104654789,0.03667384386062622,0.005653506610542536,0.005381774622946978,0.0038721011951565742,0.0009366879239678383,0.0167287178337574,0.0031762663275003433,0.013624538667500019,0.0010243571596220136
34,0.4625898003578186,0.024598227813839912,0.038042403757572174,0.061920538544654846,0.045477356761693954,0.0013453387655317783,0.3783824145793915,0.006496672052890062,0.00196775677613914,0.002491304185241461,0.0036903833970427513,0.0021652819123119116,0.05607405677437782,0.0017475795466452837,0.0006000557914376259,0.0012336757499724627,0.012858232483267784,0.0016282543074339628,0.0036935461685061455,0.010850065387785435,0.009760173037648201,0.009096622467041016,0.0020346310921013355,0.0014693646226078272,0.0038054739125072956,0.0021869526244699955,0.004387201741337776,0.0025782051961869
35,0.9570841193199158,0.005977702792733908,0.023393822833895683,0.009485381655395031,0.009987162426114082,0.002369428751990199,0.0036950816866010427,0.0026465910486876965,0.002152402885258198,0.0024038248229771852,0.002086226362735033,0.001099378103390336,0.002024009358137846,0.0005411938764154911,0.0010681363055482507,0.0009853682713583112,0.0007828511297702789,0.0011876882053911686,0.0007342072203755379,0.0005408414290286601,0.0007942417287267745,0.0003007272898685187,0.0006251098238863051,0.0004889782285317779,0.0002936851524282247,0.0002822393144015223,0.0002774238237179816,0.00023434331524185836
36,0.9584577083587646,0.0123645244166255,0.0162443108856678,0.009303009137511253,0.01132020354270935,0.002102998783811927,0.004620263818651438,0.002588354516774416,0.003175896592438221,0.0012976971920579672,0.001626727869734168,0.0011735203443095088,0.0025795800611376762,0.000594890327192843,0.0008152475347742438,0.0014050898607820272,0.001001560129225254,0.0011513989884406328,0.0008555508102290332,0.0006115492433309555,0.0010617690859362483,0.00035921367816627026,0.000717893592081964,0.0010850075632333755,0.00033571574022062123,0.0004056008474435657,0.0004151489119976759,0.00024571572430431843
