row,neutral,admiration,approval,realization,optimism,pride,excitement,annoyance,gratitude,disappointment,joy,disapproval,relief,caring,desire,surprise,sadness,love,disgust,fear,anger,curiosity,confusion,amusement,grief,embarrassment,nervousness,remorse
40,0.04612189158797264,0.006641993764787912,0.010499658063054085,0.012205855920910835,0.0035159862600266933,0.00032536324579268694,0.0024517239071428776,0.005473189987242222,0.0021615996956825256,0.0019140008371323347,0.04229889065027237,0.0023559266701340675,0.0009707471472211182,0.0011985473101958632,0.0015682217199355364,0.0016428197268396616,0.0033421937841922045,0.003484768560156226,0.0015485679032281041,0.0005089345504529774,0.001041583833284676,0.0024282641243189573,0.003128417069092393,0.9075819253921509,0.0003988256794400513,0.0014186679618433118,0.0005624385667033494,0.0008389057475142181
41,0.8917266130447388,0.004509689752012491,0.008774089626967907,0.004202669020742178,0.0015798829263076186,0.0009183773072436452,0.01570139452815056,0.009198599494993687,0.0003662859962787479,0.003515869379043579,0.015040474012494087,0.0015589501708745956,0.0006309450836852193,0.001655604224652052,0.002952771494165063,0.0028599968645721674,0.0030534430406987667,0.018618298694491386,0.005424393340945244,0.002327305031940341,0.006924894638359547,0.0018544471822679043,0.0015959198353812099,0.0254666805267334,0.0007515207980759442,0.0019177710637450218,0.000788921199273318,0.0005921608535572886
42,0.47825002670288086,0.006644863169640303,0.16914308071136475,0.01603502221405506,0.015004878863692284,0.009089592844247818,0.13534362614154816,0.004618772771209478,0.003346368670463562,0.002445341320708394,0.11739800870418549,0.0019174562767148018,0.018427647650241852,0.008365345187485218,0.007213270291686058,0.003707098076120019,0.003131663426756859,0.002366513479501009,0.000750186329241842,0.0018493349198251963,0.0015439778799191117,0.0007812897674739361,0.0008518333779647946,0.001576326903887093,0.0010766724590212107,0.0008677953155711293,0.002270704135298729,0.0008114243391901255
43,0.3265606760978699,0.0026298523880541325,0.05711176618933678,0.012293709442019463,0.002856639912351966,0.0003630208666436374,0.001115952618420124,0.03793768584728241,0.001975762890651822,0.0069301798939704895,0.0016378328436985612,0.6798299551010132,0.0009706610580906272,0.004176704678684473,0.0009175241575576365,0.0011190541554242373,0.0018395291408523917,0.0011325015220791101,0.0015491327503696084,0.0005901710246689618,0.006986439228057861,0.0010790264932438731,0.0036480212584137917,0.0014347968390211463,0.0003094300045631826,0.0008173714741133153,0.00031595639302395284,0.0004011883575003594
44,0.7155553102493286,0.006070970091968775,0.14144520461559296,0.05070113018155098,0.09490447491407394,0.0007317668641917408,0.01266863476485014,0.0022231892216950655,0.0007125892443582416,0.002696312265470624,0.0034999626222997904,0.002219849033281207,0.0012820971896871924,0.0026604696176946163,0.012475346215069294,0.002266461495310068,0.0010584201663732529,0.0012435917742550373,0.0005760341300629079,0.001150009105913341,0.0003862429002765566,0.008022737689316273,0.008207418955862522,0.0011484726564958692,0.00030129781225696206,0.00026437468477524817,0.0009304809500463307,0.00037305179284885526
45,0.06156746298074722,0.8864264488220215,0.08561787009239197,0.020108554512262344,0.007853236049413681,0.005104479845613241,0.004168446641415358,0.008779723197221756,0.007099744863808155,0.010364110581576824,0.004673683550208807,0.009909594431519508,0.0015969563974067569,0.0009060890297405422,0.0008571922080591321,0.0028252580668777227,0.0012935022823512554,0.0010802807519212365,0.0013935466995462775,0.0006295350613072515,0.0013923289952799678,0.0010793044930323958,0.0017772956052795053,0.0020691994577646255,0.00043467897921800613,0.0006709458539262414,0.00022095620806794614,0.000243446760578081
46,0.8540912866592407,0.0021225560922175646,0.13269954919815063,0.038469258695840836,0.023676743730902672,0.000400824035750702,0.0023977765813469887,0.004395642783492804,0.0005555220413953066,0.002433864399790764,0.0015471088699996471,0.0049288771115243435,0.0007146843126975,0.0018271078588441014,0.0036236459854990244,0.0007632566266693175,0.0007611318142153323,0.0007783667533658445,0.0007235193625092506,0.0009425468742847443,0.0005894171772524714,0.0014083478599786758,0.0037755605299025774,0.0009100274764932692,0.00019329757196828723,0.0002330131974304095,0.0004959389916621149,0.00023699358280282468
47,0.7617451548576355,0.002815104089677334,0.03206179663538933,0.011862389743328094,0.01970912516117096,0.0003913500695489347,0.000414219539379701,0.04736732318997383,0.0005616901908069849,0.054197944700717926,0.00043498899322003126,0.07774684578180313,0.0006436497205868363,0.005188004579395056,0.002235340652987361,0.00039484765147790313,0.0108559625223279,0.0006174960290081799,0.00316237541846931,0.0023132534697651863,0.005230171140283346,0.0005605036858469248,0.001007215352728963,0.000501930364407599,0.0007234314107336104,0.0007964897085912526,0.0006452776724472642,0.0008887418080121279
48,0.3322799801826477,0.005467578768730164,0.4342641830444336,0.05703524127602577,0.21179233491420746,0.001516456250101328,0.005819625686854124,0.012334072962403297,0.00030669421539641917,0.0077061522752046585,0.010988486930727959,0.006732653360813856,0.003043942851945758,0.006074199452996254,0.010762755759060383,0.0013309346977621317,0.0022165055852383375,0.003428303636610508,0.000903034582734108,0.0007431127596646547,0.0017488443991169333,0.002741972915828228,0.0024128740187734365,0.07145509868860245,0.0004955718759447336,0.0013297024415805936,0.0008836985798552632,0.0011028071166947484
49,0.803717851638794,0.003021114505827427,0.03878362104296684,0.013826154172420502,0.0021168403327465057,0.0006077106227166951,0.0007048058323562145,0.052656713873147964,0.0007969429716467857,0.025600668042898178,0.0008793845772743225,0.02994394116103649,0.0011412937892600894,0.0016232978086918592,0.001151976059190929,0.001269119093194604,0.006329965312033892,0.0007001187186688185,0.024913568049669266,0.0020683440379798412,0.005168716888874769,0.00040278269443660975,0.0006594175938516855,0.0011466912692412734,0.000687402905896306,0.004352410789579153,0.0006679112557321787,0.0007759450236335397
