row,gratitude,neutral,approval,disapproval,caring,optimism,realization,annoyance,admiration,relief,joy,confusion,excitement,desire,disappointment,pride,curiosity,anger,remorse,sadness,love,amusement,disgust,surprise,embarrassment,fear,grief,nervousness
11,0.0004681515274569392,0.9459822177886963,0.037997860461473465,0.008528264239430428,0.0008765945676714182,0.004268343560397625,0.016341492533683777,0.009319094941020012,0.001473875599913299,0.0002808172721415758,0.0008799792849458754,0.004519457463175058,0.0007709780475124717,0.0007793690892867744,0.0028505870141088963,0.0001999677042476833,0.0012054397957399487,0.0013801312306895852,0.00022290993365459144,0.0010075517930090427,0.0005649726954288781,0.0013380603631958365,0.0012078419094905257,0.0004972722381353378,0.00038358039455488324,0.0005923982243984938,0.00019633198098745197,0.00022076712048146874
12,0.003495030105113983,0.07536286860704422,0.28381502628326416,0.01938660629093647,0.1017494723200798,0.0559307299554348,0.007339281961321831,0.008278786204755306,0.08284883201122284,0.0018443827284500003,0.0032935694325715303,0.033023156225681305,0.020446710288524628,0.028530403971672058,0.002403884194791317,0.0007989053847268224,0.7049112915992737,0.00389211717993021,0.001817383337765932,0.0024905232712626457,0.01531253568828106,0.0008158428245224059,0.001161595806479454,0.005969183519482613,0.0005766131216660142,0.002223932882770896,0.0007874242728576064,0.001815677504055202
13,0.002441654447466135,0.2874845266342163,0.44279828667640686,0.006826747674494982,0.01690720021724701,0.03699241578578949,0.013611343689262867,0.0037114168517291546,0.034876104444265366,0.0012568568345159292,0.002201089868322015,0.07001651078462601,0.005603034049272537,0.006175406277179718,0.0013405138161033392,0.0005210431991145015,0.3212522566318512,0.0009481762535870075,0.0008457566145807505,0.001045468496158719,0.006618044339120388,0.0006979187019169331,0.000725170539226383,0.0025571391452103853,0.0002403136168140918,0.0008969653863459826,0.0003539409954100847,0.0006722531979903579
14,0.00039360392838716507,0.6095665097236633,0.01834944635629654,0.09805787354707718,0.0013617337681353092,0.0033460252452641726,0.013465678319334984,0.02485562302172184,0.001112055266276002,0.00022793070820625871,0.000540505163371563,0.2293700873851776,0.000775569467805326,0.0010230677435174584,0.010390447452664375,8.393654570681974e-05,0.1685299277305603,0.002532179467380047,0.00047844203072600067,0.001733586541377008,0.000607866735663265,0.0008589693461544812,0.001747709233313799,0.0038725719787180424,0.0011278452584519982,0.0008023920818232,0.0003104808274656534,0.000535789760760963
15,0.0005984565359540284,0.6942262649536133,0.03412776440382004,0.31888848543167114,0.0008086709422059357,0.0025337792467325926,0.03825841099023819,0.030897382646799088,0.0010646351147443056,0.00046220398508012295,0.0009230438154190779,0.015967758372426033,0.0005330352578312159,0.0005667525692842901,0.009061508812010288,0.00019276197417639196,0.001224264269694686,0.00305377971380949,0.0002715253212954849,0.001362547860480845,0.0004807314253412187,0.0016632693586871028,0.0018323350232094526,0.0013971865409985185,0.0009362805867567658,0.0006050526862964034,0.00025097469915635884,0.00034250985481776297
16,0.001899483846500516,0.81822669506073,0.14048655331134796,0.0089598149061203,0.0008730685221962631,0.007394749671220779,0.03219209611415863,0.003893747925758362,0.024259286001324654,0.0005424542468972504,0.0006710798479616642,0.004469181876629591,0.0006108006928116083,0.0009173694415949285,0.004022460896521807,0.0005255868309177458,0.0009212734294123948,0.0005048715393058956,0.00029732793336734176,0.0007442806963808835,0.0009048773208633065,0.0005422505782917142,0.0009225624380633235,0.0004562102258205414,0.0002525279123801738,0.00037438582512550056,0.00017928454326465726,0.00018067011842504144
17,0.0022409853991121054,0.4567210376262665,0.5015701055526733,0.018049845471978188,0.012879070825874805,0.1046309620141983,0.022490322589874268,0.0034341064747422934,0.006810049992054701,0.002370149130001664,0.0021842019632458687,0.005855242721736431,0.0008623188477940857,0.004414981696754694,0.002657366683706641,0.0007354322588071227,0.0013669702457264066,0.000556791084818542,0.000702254066709429,0.0011808110866695642,0.0021806424483656883,0.000876083504408598,0.0006316298386082053,0.0003938165318686515,0.0002701490302570164,0.0007247504545375705,0.0003158512990921736,0.0004263208247721195
18,0.003652186831459403,0.1175091490149498,0.02304602786898613,0.03707361966371536,0.0025589740835130215,0.009897044859826565,0.06078292801976204,0.023137858137488365,0.002719264943152666,0.0013746258337050676,0.0037737886887043715,0.9092957377433777,0.0024386076256632805,0.0025122221559286118,0.03378232941031456,0.0005258158198557794,0.0352085717022419,0.003157285274937749,0.005929925013333559,0.006283065769821405,0.003858566051349044,0.0016238350654020905,0.0028684716671705246,0.0061211856082081795,0.006156176794320345,0.00433104345574975,0.0009520257590338588,0.007171861827373505
19,0.014584078453481197,0.07980375736951828,0.3027673065662384,0.006111903581768274,0.7427648901939392,0.13390004634857178,0.010667849332094193,0.004889422561973333,0.07887215912342072,0.01215418055653572,0.006914831697940826,0.005232898518443108,0.004632089752703905,0.00950915552675724,0.0022157381754368544,0.002618201309815049,0.020077206194400787,0.001558004762046039,0.00535880820825696,0.006251435726881027,0.006958933547139168,0.0009285520645789802,0.0006731715984642506,0.0015688100829720497,0.0005423208931460977,0.00272465986199677,0.0019384098704904318,0.0038476523477584124
20,0.00025823331088759005,0.7466493844985962,0.05391127988696098,0.017188450321555138,0.00964923296123743,0.00890890322625637,0.016090722754597664,0.03773179650306702,0.0007718435954302549,0.00044415079173631966,0.0004231753700878471,0.05297636240720749,0.0004569947486743331,0.0020569085609167814,0.006694312207400799,0.00012884951138403267,0.08919777721166611,0.003812843468040228,0.0005563613958656788,0.0023474188055843115,0.0004960792139172554,0.0006201790529303253,0.001582195982336998,0.0015105558559298515,0.0006894429679960012,0.001073080929927528,0.0003904571640305221,0.0008157110423780978
